"campaignid","sample","family","genus","species","length","number","range"
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Acanthuridae","Acanthurus","grammoptilus",197.28429,1,3597.95952
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Acanthuridae","Acanthurus","grammoptilus",176.28303,1,3276.98295
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Acanthuridae","Acanthurus","grammoptilus",255.68823,1,4032.49097
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Microdesmidae","Ptereleotris","evides",87.43348,1,4073.88574
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","auriga",163.93715,1,4252.05784
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","auriga",185.34346,1,3878.33584
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Scaridae","Scarus","sp3",248.4437,1,2528.81246
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Lethrinidae","Lethrinus","microdon",524.87274,1,3784.26192
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Serranidae","Plectropomus","spp",267.15476,1,3883.84963
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","kleinii",109.14348,1,1560.96774
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","kleinii",105.64863,1,2004.07608
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Choerodon","cyanodus",265.73088,1,2566.61551
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Choerodon","cyanodus",235.62947,1,4818.03732
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Scomberoides","lysan",490.25475,1,2811.88939
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Scomberoides","lysan",479.14617,1,2534.81282
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Siganidae","Siganus","punctatus",249.67996,1,6402.62485
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Siganidae","Siganus","punctatus",246.46864,1,6737.60522
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Scomberoides","lysan",422.41656,1,2863.32766
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Scomberoides","lysan",392.78876,1,2377.99169
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacanthidae","Pomacanthus","sexstriatus",301.31106,1,4563.99836
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Nemipteridae","Pentapodus","emeryii",249.79725,1,1235.32697
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Labroides","dimidiatus",56.7013,1,1677.1636
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Scaridae","Scarus","rivulatus",284.38402,1,3388.3179
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Scaridae","Chlorurus","bleekeri",249.13005,1,4186.44384
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Bodianus","bilunulatus",375.01564,1,3873.71673
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",88.51174,1,1225.39765
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",92.14736,1,1117.24232
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",73.44985,1,1253.22247
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",79.29777,1,1437.87653
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",57.82879,1,1585.44925
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",74.60196,1,1372.41368
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","amblycephalum",87.80076,1,1260.7282
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","lunare",81.48841,1,1392.54865
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","lunare",68.90593,1,1165.92492
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","lunare",119.31977,1,1218.93879
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","lunare",114.3627,1,1232.4247
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Labridae","Thalassoma","lunare",102.562,1,1581.25284
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Siganidae","Siganus","doliatus",194.69799,1,3209.48027
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Siganidae","Siganus","doliatus",194.40514,1,3123.46866
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",382.53123,1,2449.13681
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",429.88361,1,1972.98207
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",379.88927,1,2218.0216
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",358.38221,1,3069.98057
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",439.47244,1,2320.0101
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",335.63523,1,2667.87994
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Carangidae","Carangoides","fulvoguttatus",384.42097,1,2222.53116
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Lethrinidae","Lethrinus","atkinsoni",234.50747,1,3030.49215
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Lethrinidae","Lethrinus","atkinsoni",256.79906,1,955.72465
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Lethrinidae","Lethrinus","atkinsoni",247.70602,1,4708.33665
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Scombridae","Scomberomorus","spp",681.31033,1,4531.57723
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",58.05851,1,2663.11606
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",38.67613,1,1614.45405
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",48.57511,1,989.84927
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",51.61328,1,1012.80387
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",52.14939,1,1360.41797
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",44.10486,1,1304.57761
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",48.58098,1,1173.81477
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",28.97518,1,1304.94866
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",54.15789,1,992.94659
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",52.33199,1,1408.64784
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",45.14941,1,1145.82374
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",49.10937,1,1169.77296
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",46.89517,1,1127.6615
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",36.51367,1,1077.95962
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",56.92201,1,1008.11111
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",52.68067,1,1838.85375
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",55.21196,1,1821.30695
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",49.9627,1,1010.71816
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",53.82444,1,1103.3659
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",54.13273,2,1103.25979
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",54.8006,1,1109.50522
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",55.66955,1,958.57943
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",52.68288,1,1193.37469
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",44.03403,1,1018.03464
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",62.91354,1,1121.7448
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",56.60925,1,1315.81568
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",54.48817,1,1110.39686
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",50.22737,1,1467.78748
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",59.76128,1,1688.34645
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Pomacentridae","Pomacentrus","coelestis",45.71918,1,1333.44307
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Acanthuridae","Naso","unicornis",345.73068,1,4246.41303
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","plebeius",112.59255,1,2574.85796
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB568","Chaetodontidae","Chaetodon","plebeius",122.40378,1,2553.18581
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Nemipteridae","Nemipterus","spp",265.5171,1,1258.26317
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Carcharhinidae","Carcharhinus","amblyrhynchos",995.04717,1,1742.3664
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Lutjanidae","Symphorus","nematophorus",694.41102,1,3244.98997
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Labridae","Choerodon","cephalotes",180.88655,1,2534.75665
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Echeneidae","Echeneis","naucrates",737.49229,1,1721.80785
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB536","Echeneidae","Echeneis","naucrates",691.24413,1,2287.08547
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Lutjanidae","Symphorus","nematophorus",702.42796,1,2029.11041
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Lutjanidae","Symphorus","nematophorus",626.08146,1,2841.83908
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Scombridae","Scomberomorus","spp",742.86942,1,4455.86361
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Trichonotidae","Trichonotus","setiger",74.26459,1,2699.26995
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Trichonotidae","Trichonotus","setiger",109.61549,1,2155.68695
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB605","Trichonotidae","Trichonotus","setiger",141.17839,1,3000.17911
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Halichoeres","nebulosus",50.61696,1,2040.79368
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Pomacentridae","Pomacentrus","coelestis",52.83651,1,2151.66249
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Choerodon","schoenleinii",488.82515,1,3270.82102
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Choerodon","schoenleinii",363.24005,1,3391.23067
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Nemipteridae","Pentapodus","emeryii",213.10886,1,3769.40838
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Scaridae","Scarus","ghobban",308.13012,1,2868.32361
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Acanthuridae","Acanthurus","grammoptilus",197.87749,1,2289.70137
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Haemulidae","Plectorhinchus","multivittatus",237.31282,1,2605.57172
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Bodianus","bilunulatus",275.59063,1,2010.58017
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Chaetodontidae","Chelmon","marginalis",137.42614,1,2710.32234
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Bodianus","bilunulatus",344.40976,1,2359.42813
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Labridae","Choerodon","cyanodus",264.37242,1,2939.50203
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Scaridae","Scarus","rivulatus",275.41886,1,2635.144
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Chaetodontidae","Chelmon","marginalis",123.20391,1,2342.14083
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Scaridae","Scarus","sp3",218.76699,1,2747.65688
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",338.34997,1,1712.76724
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",243.52692,1,2220.0253
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",302.93793,1,2267.51887
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",228.98937,1,2753.00297
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",328.5937,1,2455.2848
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",314.67893,1,1881.96094
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",242.95964,1,1873.76481
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",230.73401,1,1770.21647
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",308.1386,1,2112.31608
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",270.65834,1,1914.91922
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",329.92447,1,2238.3792
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",324.25983,1,1760.27192
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",321.3078,1,2003.5259
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Scombridae","Scomberomorus","spp",528.75225,1,2731.97678
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",249.58733,1,1768.58562
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Scombridae","Scomberomorus","spp",558.95444,1,2484.70068
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",328.76982,1,1774.03957
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",230.61735,1,1601.60926
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",255.15803,1,1303.46513
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",250.58331,1,1629.68913
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",327.47036,1,1827.09963
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",205.77965,1,2317.91799
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",251.37943,1,1300.89601
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",296.13963,1,2244.61364
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",233.73336,1,1260.6525
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",328.47351,1,1892.1544
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",247.74373,1,1591.88404
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",259.82661,1,1880.88031
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",253.58114,1,2112.85757
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",247.12868,1,1959.5179
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",245.1555,1,2125.77811
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",222.16578,1,1848.85433
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",244.65202,1,1896.2523
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Carangidae","Carangoides","fulvoguttatus",237.84362,1,1670.0593
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Lutjanidae","Lutjanus","lemniscatus",322.13657,1,2254.71502
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Serranidae","Plectropomus","spp",297.14302,1,2876.74916
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Serranidae","Plectropomus","spp",334.92449,1,4286.72675
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Serranidae","Plectropomus","spp",282.88818,1,3360.00289
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Siganidae","Siganus","doliatus",154.82583,1,3789.14937
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Serranidae","Plectropomus","spp",242.59225,1,3233.90088
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Balistidae","Sufflamen","chrysopterum",155.54317,1,3270.54554
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Siganidae","Siganus","doliatus",157.52427,1,2705.72925
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Siganidae","Siganus","doliatus",162.3839,1,2990.69012
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Serranidae","Epinephelus","bilobatus",225.2667,1,2555.25333
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Chaetodontidae","Chaetodon","lineolatus",173.62049,1,2984.98964
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Lethrinidae","Lethrinus","olivaceus",658.30096,1,2621.47798
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Pomacanthidae","Pomacanthus","sexstriatus",272.27479,1,2991.8785
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Pomacanthidae","Pomacanthus","sexstriatus",224.05601,1,3834.53513
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB571","Pomacanthidae","Pomacanthus","semicirculatus",261.58558,1,3025.97355
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",57.74891,1,1408.22742
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",72.21734,1,1687.5705
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",67.55174,1,1843.81573
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",76.83988,1,2013.55494
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",57.61166,1,2549.09344
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",60.51955,1,2333.65386
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",58.01863,1,2414.69042
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",79.8141,1,1953.8331
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",65.42777,1,1597.43977
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",72.44773,1,1877.6322
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",75.33208,1,1762.10683
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",72.87175,1,1760.33672
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",66.24156,1,1818.87978
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Labridae","Leptojulis","cyanopleura",82.82534,1,2129.83327
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Nemipteridae","Pentapodus","emeryii",246.0877,1,3517.29616
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB528","Nemipteridae","Pentapodus","emeryii",267.4755,1,1826.22917
