"sample","filename","period","periodtime","family","genus","species","comment","maxn","project","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"NCB526","NCB526_L.avi","Analysis","1.31267","Labridae","Choerodon","schoenleinii",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","2.102","Labridae","Coris","caudimacula",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","4.44733","Labridae","Halichoeres","nebulosus",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","15.078","Labridae","Labroides","dimidiatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","2.84867","Labridae","Pteragogus","flagellifer",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","13.474","Labridae","Thalassoma","lunare",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","30.98067","Labridae","Thalassoma","lutescens",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","16.492","Lethrinidae","Lethrinus","atkinsoni",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","13.71133","Lutjanidae","Symphorus","nematophorus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","30.882","Mullidae","Parupeneus","barberinoides",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","5.06867","Nemipteridae","Pentapodus","emeryii",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","33.57133","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","34.918","Pomacentridae","Pomacentrus","nagasakiensis",NA,8,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","56.742","Scaridae","Scarus","sp3",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","47.44533","Serranidae","Epinephelus","rivulatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB526","NCB526_L.avi","Analysis","14.474","Serranidae","Plectropomus","spp",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58786","115.4324067","20141029","8:32:00","SW.Montebello","Fished","1","11.3","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","15.81498","Balistidae","Sufflamen","fraenatum",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","8.69555","Blenniidae","Plagiotremus","rhinorhynchos",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","10.1311","Carcharhinidae","Carcharhinus","amboinensis",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","9.65999","Echeneidae","Echeneis","naucrates",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","52.55384","Ephippidae","Platax","batavianus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","1.06278","Labridae","Choerodon","cauteroma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","13.11054","Labridae","Choerodon","cyanodus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","6.84388","Labridae","Halichoeres","nebulosus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","5.38888","Labridae","Labroides","dimidiatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","6.58999","Labridae","Leptojulis","cyanopleura",NA,38,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","20.24331","Lethrinidae","Lethrinus","atkinsoni",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","1.44889","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","4.65166","Lutjanidae","Symphorus","nematophorus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","12.61277","Nemipteridae","Pentapodus","emeryii",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","3.86444","Nemipteridae","Pentapodus","porosus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","2.15444","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","6.78444","Pomacentridae","Chromis","fumea",NA,36,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","8.67888","Pomacentridae","Pomacentrus","coelestis",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB527","NCB527_L.avi","Analysis","3.86111","Serranidae","Epinephelus","rivulatus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.58033333","115.4315317","20141029","8:38:00","SW.Montebello","Fished","2","12.1","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","6.96867","Balistidae","Sufflamen","chrysopterum",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","39.78333","Carangidae","Caranx","ignobilis",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","9.132","Carcharhinidae","Carcharhinus","amblyrhynchos",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","32.422","Echeneidae","Echeneis","naucrates",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","32.38933","Ginglymostomatidae","Nebrius","ferrugineus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","4.496","Labridae","Choerodon","cyanodus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","0.39667","Labridae","Halichoeres","nebulosus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","1.072","Labridae","Leptojulis","cyanopleura",NA,17,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","4.166","Nemipteridae","Pentapodus","emeryii",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","17.47333","Pomacentridae","Pomacentrus","coelestis",NA,11,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","12.68333","Serranidae","Epinephelus","rivulatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB528","NCB528_L.avi","Analysis","37.7","Tetraodontidae","Arothron","caeruleopunctatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.57413833","115.4307717","20141029","8:41:00","SW.Montebello","Fished","2","11.3","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","55.96067","Balistidae","Abalistes","stellatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","12.60933","Balistidae","Sufflamen","fraenatum",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","31.71467","Blenniidae","Plagiotremus","rhinorhynchos",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","13.052","Chaetodontidae","Chelmon","marginalis",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","13.17533","Labridae","Anampses","lennardi",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","31.84467","Labridae","Choerodon","cauteroma",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","1.114","Labridae","Halichoeres","nebulosus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","2.476","Labridae","Labroides","dimidiatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","30.70267","Labridae","Thalassoma","lunare",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","46.82067","Lethrinidae","Lethrinus","atkinsoni",NA,5,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","40.04667","Lethrinidae","Lethrinus","nebulosus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","8.32133","Lethrinidae","Lethrinus","ravus",NA,3,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","37.14267","Lutjanidae","Symphorus","nematophorus",NA,2,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","8.83867","Muraenidae","Gymnothorax","undulatus",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","22.45867","Nemipteridae","Pentapodus","emeryii",NA,4,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","27.024","Pomacanthidae","Chaetodontoplus","duboulayi",NA,1,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","0.75467","Pomacentridae","Chromis","fumea",NA,38,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","9.14733","Pomacentridae","Pomacentrus","coelestis",NA,10,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
"NCB529","NCB529_L.avi","Analysis","0.75467","Pomacentridae","Pomacentrus","nagasakiensis",NA,4,"Pilbara Marine Conservation Partnership","2014-10_Montebello.sanctuaries_stereoBRUVs","-20.565655","115.4304983","20141029","8:48:00","SW.Montebello","Fished","2","11.6","Katrina","Yes","Yes"
