"campaignid","sample","family","genus","species","length","min.length","max.length","fb.length_max","reason","difference","percent.of.fb.max"
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Serranidae","Epinephelus","multinotatus",108.69511,150,850,1000,"too small",41.30489,10.869511
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Serranidae","Epinephelus","multinotatus",100.21804,150,850,1000,"too small",49.78196,10.021804
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Serranidae","Epinephelus","multinotatus",123.55907,150,850,1000,"too small",26.44093,12.355907
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Tetraodontidae","Feroxodon","multistriatus",435.9939,58.5,331.5,390,"too big",104.4939,111.793307692308
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Leptojulis","cyanopleura",120.65322,19.5,110.5,130,"too big",10.15322,92.8101692307692
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Acanthuridae","Acanthurus","mata",466.25517,75,425,500,"too big",41.25517,93.251034
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Acanthuridae","Acanthurus","mata",468.36361,75,425,500,"too big",43.36361,93.672722
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Labridae","Thalassoma","amblycephalum",142.73166,24,136,160,"too big",6.73166000000001,89.2072875
"2015-01_Montebello.transect_stereoBRUVs","NCB639","Echeneidae","Echeneis","naucrates",101.35753,165,935,1100,"too small",63.64247,9.21432090909091
"2015-01_Montebello.transect_stereoBRUVs","NCB639","Lethrinidae","Lethrinus","ravus",279.27562,45,255,300,"too big",24.27562,93.0918733333333
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Nemipteridae","Pentapodus","porosus",237.58707,40.5,229.5,270,"too big",8.08707000000001,87.9952111111111
"2015-01_Montebello.transect_stereoBRUVs","NCB689","Labridae","Coris","dorsomacula",52.94461,57,323,380,"too small",4.05539,13.9327921052632
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Tetraodontidae","Canthigaster","axiologus",136.59322,15.15,85.85,101,"too big",50.74322,135.240811881188
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Pomacanthidae","Chaetodontoplus","duboulayi",248.83114,42,238,280,"too big",10.83114,88.8682642857143
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Labridae","Pseudojuloides","severnsi",99.57422,13.725,77.775,91.5,"too big",21.79922,108.824284153005
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Lethrinidae","Lethrinus","ravus",263.70563,45,255,300,"too big",8.70562999999999,87.9018766666667
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Lethrinidae","Lethrinus","ravus",262.01811,45,255,300,"too big",7.01810999999998,87.33937
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Lethrinidae","Lethrinus","ravus",286.90012,45,255,300,"too big",31.90012,95.6333733333333
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Tetraodontidae","Feroxodon","multistriatus",465.12602,58.5,331.5,390,"too big",133.62602,119.263082051282
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",281.15689,45,255,300,"too big",26.15689,93.7189633333333
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",280.30785,45,255,300,"too big",25.30785,93.43595
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",294.06455,45,255,300,"too big",39.06455,98.0215166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Carangidae","Atule","mate",260.39238,45,255,300,"too big",5.39238,86.79746
"2015-01_Montebello.transect_stereoBRUVs","NCB642","Serranidae","Epinephelus","bilobatus",362.69765,60,340,400,"too big",22.69765,90.6744125
"2015-01_Montebello.transect_stereoBRUVs","NCB619","Haemulidae","Diagramma","pictum labiosum",84.69287,135,765,900,"too small",50.30713,9.41031888888889
"2015-01_Montebello.transect_stereoBRUVs","NCB619","Labridae","Coris","pictoides",133.73958,22.5,127.5,150,"too big",6.23957999999999,89.15972
"2015-01_Montebello.transect_stereoBRUVs","NCB619","Labridae","Coris","pictoides",167.06841,22.5,127.5,150,"too big",39.56841,111.37894
"2015-01_Montebello.transect_stereoBRUVs","NCB619","Labridae","Coris","caudimacula",181.66909,30,170,200,"too big",11.66909,90.834545
"2015-01_Montebello.transect_stereoBRUVs","NCB619","Labridae","Leptojulis","cyanopleura",134.90639,19.5,110.5,130,"too big",24.40639,103.774146153846
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Pomacanthidae","Pomacanthus","semicirculatus",341.62819,60,340,400,"too big",1.62819000000002,85.4070475
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","ravus",270.88085,45,255,300,"too big",15.88085,90.2936166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","ravus",275.92933,45,255,300,"too big",20.92933,91.9764433333333
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","ravus",287.71904,45,255,300,"too big",32.71904,95.9063466666667
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","ravus",282.47209,45,255,300,"too big",27.47209,94.1573633333333
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","ravus",278.70956,45,255,300,"too big",23.70956,92.9031866666667
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Serranidae","Epinephelus","bilobatus",359.7853,60,340,400,"too big",19.7853,89.946325
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Serranidae","Epinephelus","bilobatus",344.36709,60,340,400,"too big",4.36709000000002,86.0917725
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Carcharhinidae","Carcharhinus","plumbeus",1661.90632,270,1530,1800,"too big",131.90632,92.3281288888889
"2015-01_Montebello.transect_stereoBRUVs","NCB655","Lethrinidae","Lethrinus","microdon",682.28991,120,680,800,"too big",2.28990999999996,85.28623875
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Echeneidae","Echeneis","naucrates",115.24289,165,935,1100,"too small",49.75711,10.4766263636364
"2015-01_Montebello.transect_stereoBRUVs","NCB686","Lethrinidae","Lethrinus","ravus",296.13568,45,255,300,"too big",41.13568,98.7118933333333
"2015-01_Montebello.transect_stereoBRUVs","NCB715","Pomacanthidae","Pomacanthus","semicirculatus",351.28816,60,340,400,"too big",11.28816,87.82204
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Labridae","Coris","caudimacula",193.18794,30,170,200,"too big",23.18794,96.59397
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Labridae","Coris","caudimacula",170.80657,30,170,200,"too big",0.806569999999994,85.403285
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Labridae","Leptojulis","cyanopleura",113.65775,19.5,110.5,130,"too big",3.15774999999999,87.4290384615385
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Serranidae","Epinephelus","multinotatus",88.18955,150,850,1000,"too small",61.81045,8.818955
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Serranidae","Epinephelus","multinotatus",118.38183,150,850,1000,"too small",31.61817,11.838183
"2015-01_Montebello.transect_stereoBRUVs","NCB614","Tetraodontidae","Feroxodon","multistriatus",493.56407,58.5,331.5,390,"too big",162.06407,126.55488974359
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Labridae","Choerodon","cauteroma",367.96926,64.5,365.5,430,"too big",2.46926000000002,85.5742465116279
"2015-01_Montebello.transect_stereoBRUVs","NCB685","Pomacanthidae","Pomacanthus","semicirculatus",404.64974,60,340,400,"too big",64.64974,101.162435
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Lethrinidae","Lethrinus","ravus",345.7322,45,255,300,"too big",90.7322,115.244066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB684","Labridae","Choerodon","cauteroma",401.49644,64.5,365.5,430,"too big",35.99644,93.3712651162791
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Labridae","Choerodon","cauteroma",394.63992,64.5,365.5,430,"too big",29.13992,91.7767255813954
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Lethrinidae","Lethrinus","ravus",275.54161,45,255,300,"too big",20.54161,91.8472033333333
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Lethrinidae","Lethrinus","ravus",286.07441,45,255,300,"too big",31.07441,95.3581366666667
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Lethrinidae","Lethrinus","ravus",267.97053,45,255,300,"too big",12.97053,89.32351
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Lethrinidae","Lethrinus","ravus",342.3593,45,255,300,"too big",87.3593,114.119766666667
"2015-01_Montebello.transect_stereoBRUVs","NCB723","Lethrinidae","Lethrinus","ravus",269.69737,45,255,300,"too big",14.69737,89.8991233333333
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Trichonotidae","Trichonotus","setiger",219.60481,33,187,220,"too big",32.60481,99.8203681818182
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Trichonotidae","Trichonotus","setiger",242.14028,33,187,220,"too big",55.14028,110.063763636364
"2015-01_Montebello.transect_stereoBRUVs","NCB636","Trichonotidae","Trichonotus","setiger",202.55906,33,187,220,"too big",15.55906,92.0723
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Labridae","Leptojulis","cyanopleura",121.51097,19.5,110.5,130,"too big",11.01097,93.4699769230769
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Tetraodontidae","Feroxodon","multistriatus",484.99032,58.5,331.5,390,"too big",153.49032,124.356492307692
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Lethrinidae","Lethrinus","ravus",310.84235,45,255,300,"too big",55.84235,103.614116666667
"2015-01_Montebello.transect_stereoBRUVs","NCB672","Labridae","Bodianus","perditio",80.39305,120,680,800,"too small",39.60695,10.04913125
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Pomacanthidae","Pomacanthus","semicirculatus",367.20708,60,340,400,"too big",27.20708,91.80177
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Scaridae","Scarus","oviceps",410.04594,52.5,297.5,350,"too big",112.54594,117.155982857143
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Labridae","Pseudojuloides","severnsi",99.38933,13.725,77.775,91.5,"too big",21.61433,108.622218579235
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Labridae","Pseudojuloides","severnsi",93.41308,13.725,77.775,91.5,"too big",15.63808,102.090797814208
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Tetraodontidae","Feroxodon","multistriatus",576.75848,58.5,331.5,390,"too big",245.25848,147.88678974359
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Lethrinidae","Lethrinus","ravus",279.02619,45,255,300,"too big",24.02619,93.00873
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Lethrinidae","Lethrinus","ravus",267.47246,45,255,300,"too big",12.47246,89.1574866666667
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Lethrinidae","Lethrinus","ravus",282.73234,45,255,300,"too big",27.73234,94.2441133333333
"2015-01_Montebello.transect_stereoBRUVs","NCB656","Lethrinidae","Lethrinus","ravus",285.45164,45,255,300,"too big",30.45164,95.1505466666667
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",272.91002,45,255,300,"too big",17.91002,90.9700066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",282.90495,45,255,300,"too big",27.90495,94.30165
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",298.98306,45,255,300,"too big",43.98306,99.66102
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",272.99489,45,255,300,"too big",17.99489,90.9982966666667
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",263.68884,45,255,300,"too big",8.68884000000003,87.89628
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",275.53005,45,255,300,"too big",20.53005,91.84335
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",297.44886,45,255,300,"too big",42.44886,99.14962
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",270.14688,45,255,300,"too big",15.14688,90.04896
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Lethrinidae","Lethrinus","ravus",256.31707,45,255,300,"too big",1.31707,85.4390233333333
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Nemipteridae","Scolopsis","monogramma",328.07988,57,323,380,"too big",5.07988,86.3368105263158
"2015-01_Montebello.transect_stereoBRUVs","NCB725","Labridae","Choerodon","cauteroma",378.28301,64.5,365.5,430,"too big",12.78301,87.9727930232558
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacentridae","Pomacentrus","coelestis",83.64967,13.5,76.5,90,"too big",7.14967,92.9440777777778
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Scaridae","Scarus","chameleon",293.11158,46.5,263.5,310,"too big",29.61158,94.5521225806452
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Acanthuridae","Acanthurus","olivaceus",302.94007,52.5,297.5,350,"too big",5.44006999999999,86.5543057142857
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Heniochus","acuminatus",212.63324,37.5,212.5,250,"too big",0.133240000000001,85.053296
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Heniochus","acuminatus",215.68485,37.5,212.5,250,"too big",3.18485000000001,86.27394
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Pomacanthidae","Pomacanthus","semicirculatus",353.33991,60,340,400,"too big",13.33991,88.3349775
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Lutjanidae","Lutjanus","carponotatus",374.90454,60,340,400,"too big",34.90454,93.726135
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","auriga",208.25996,34.5,195.5,230,"too big",12.75996,90.5478086956522
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Chaetodontidae","Chaetodon","auriga",198.39424,34.5,195.5,230,"too big",2.89424,86.2583652173913
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Atule","mate",297.02623,45,255,300,"too big",42.02623,99.0087433333333
"2015-01_Montebello.transect_stereoBRUVs","NCB629","Carangidae","Atule","mate",322.21554,45,255,300,"too big",67.21554,107.40518
"2015-01_Montebello.transect_stereoBRUVs","NCB626","Echeneidae","Echeneis","naucrates",80.26504,165,935,1100,"too small",84.73496,7.29682181818182
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Stethojulis","interrupta",111.83206,19.5,110.5,130,"too big",1.33206,86.0246615384615
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Stethojulis","interrupta",121.92553,19.5,110.5,130,"too big",11.42553,93.7888692307692
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Leptojulis","cyanopleura",117.30863,19.5,110.5,130,"too big",6.80862999999999,90.2374076923077
"2015-01_Montebello.transect_stereoBRUVs","NCB606","Labridae","Leptojulis","cyanopleura",113.0848,19.5,110.5,130,"too big",2.5848,86.9883076923077
"2015-01_Montebello.transect_stereoBRUVs","NCB667","Serranidae","Epinephelus","multinotatus",1246.14016,150,850,1000,"too big",396.14016,124.614016
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Lethrinidae","Lethrinus","ravus",283.57321,45,255,300,"too big",28.57321,94.5244033333333
"2015-01_Montebello.transect_stereoBRUVs","NCB645","Labridae","Choerodon","cauteroma",413.12423,64.5,365.5,430,"too big",47.62423,96.0754023255814
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Lagocephalus","lunaris",521.83074,67.5,382.5,450,"too big",139.33074,115.962386666667
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Feroxodon","multistriatus",494.6739,58.5,331.5,390,"too big",163.1739,126.839461538462
"2015-01_Montebello.transect_stereoBRUVs","NCB698","Tetraodontidae","Feroxodon","multistriatus",468.42742,58.5,331.5,390,"too big",136.92742,120.109594871795
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Labridae","Leptojulis","cyanopleura",118.62067,19.5,110.5,130,"too big",8.12067,91.2466692307692
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Monacanthidae","Cantherhines","fronticinctus",282.68066,37.5,212.5,250,"too big",70.18066,113.072264
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Labridae","Choerodon","cauteroma",383.75641,64.5,365.5,430,"too big",18.25641,89.2456767441861
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",294.30158,45,255,300,"too big",39.30158,98.1005266666667
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",287.96625,45,255,300,"too big",32.96625,95.98875
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",275.09026,45,255,300,"too big",20.09026,91.6967533333333
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",274.11118,45,255,300,"too big",19.11118,91.3703933333333
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",283.44008,45,255,300,"too big",28.44008,94.4800266666667
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",275.0474,45,255,300,"too big",20.0474,91.6824666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",278.64564,45,255,300,"too big",23.64564,92.88188
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Carangidae","Atule","mate",296.56802,45,255,300,"too big",41.56802,98.8560066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB651","Nemipteridae","Scolopsis","monogramma",336.65224,57,323,380,"too big",13.65224,88.5926947368421
"2015-01_Montebello.transect_stereoBRUVs","NCB617","Labridae","Leptojulis","cyanopleura",143.02624,19.5,110.5,130,"too big",32.52624,110.020184615385
"2015-01_Montebello.transect_stereoBRUVs","NCB617","Labridae","Leptojulis","cyanopleura",114.65472,19.5,110.5,130,"too big",4.15472,88.1959384615385
"2015-01_Montebello.transect_stereoBRUVs","NCB617","Echeneidae","Echeneis","naucrates",103.6038,165,935,1100,"too small",61.3962,9.41852727272727
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Echeneidae","Echeneis","naucrates",107.88241,165,935,1100,"too small",57.11759,9.80749181818182
"2015-01_Montebello.transect_stereoBRUVs","NCB658","Lethrinidae","Lethrinus","ravus",259.6839,45,255,300,"too big",4.68389999999999,86.5613
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Labridae","Leptojulis","cyanopleura",138.7864,19.5,110.5,130,"too big",28.2864,106.758769230769
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Pomacanthidae","Chaetodontoplus","duboulayi",302.17915,42,238,280,"too big",64.17915,107.921125
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",90.36171,180,1020,1200,"too small",89.63829,7.5301425
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",106.16724,180,1020,1200,"too small",73.83276,8.84727
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",92.98438,180,1020,1200,"too small",87.01562,7.74869833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",92.92558,180,1020,1200,"too small",87.07442,7.74379833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",85.15852,180,1020,1200,"too small",94.84148,7.09654333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",103.05039,180,1020,1200,"too small",76.94961,8.5875325
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",64.68869,180,1020,1200,"too small",115.31131,5.39072416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",80.07764,180,1020,1200,"too small",99.92236,6.67313666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",64.52459,180,1020,1200,"too small",115.47541,5.37704916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",89.42268,180,1020,1200,"too small",90.57732,7.45189
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",82.56731,180,1020,1200,"too small",97.43269,6.88060916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",64.28589,180,1020,1200,"too small",115.71411,5.3571575
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",81.73018,180,1020,1200,"too small",98.26982,6.81084833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",64.60016,180,1020,1200,"too small",115.39984,5.38334666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",87.05511,180,1020,1200,"too small",92.94489,7.2545925
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",61.08328,180,1020,1200,"too small",118.91672,5.09027333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",112.48339,180,1020,1200,"too small",67.51661,9.37361583333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",114.29625,180,1020,1200,"too small",65.70375,9.5246875
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",77.95117,180,1020,1200,"too small",102.04883,6.49593083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",81.58695,180,1020,1200,"too small",98.41305,6.7989125
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",80.79733,180,1020,1200,"too small",99.20267,6.73311083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",76.27908,180,1020,1200,"too small",103.72092,6.35659
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",79.44473,180,1020,1200,"too small",100.55527,6.62039416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",68.99637,180,1020,1200,"too small",111.00363,5.7496975
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",63.57064,180,1020,1200,"too small",116.42936,5.29755333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",101.96589,180,1020,1200,"too small",78.03411,8.4971575
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",107.94551,180,1020,1200,"too small",72.05449,8.99545916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",77.50674,180,1020,1200,"too small",102.49326,6.458895
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",91.48658,180,1020,1200,"too small",88.51342,7.62388166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",90.24877,180,1020,1200,"too small",89.75123,7.52073083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",81.16513,180,1020,1200,"too small",98.83487,6.76376083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",79.15412,180,1020,1200,"too small",100.84588,6.59617666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",39.80288,180,1020,1200,"too small",140.19712,3.31690666666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",84.10678,180,1020,1200,"too small",95.89322,7.00889833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",100.7058,180,1020,1200,"too small",79.2942,8.39215
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",89.15781,180,1020,1200,"too small",90.84219,7.4298175
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",68.72987,180,1020,1200,"too small",111.27013,5.72748916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",73.38639,180,1020,1200,"too small",106.61361,6.1155325
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",87.12111,180,1020,1200,"too small",92.87889,7.2600925
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",74.31712,180,1020,1200,"too small",105.68288,6.19309333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",78.51013,180,1020,1200,"too small",101.48987,6.54251083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",61.07018,180,1020,1200,"too small",118.92982,5.08918166666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",72.93203,180,1020,1200,"too small",107.06797,6.07766916666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",82.36717,180,1020,1200,"too small",97.63283,6.86393083333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",101.05569,180,1020,1200,"too small",78.94431,8.4213075
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",67.76296,180,1020,1200,"too small",112.23704,5.64691333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",63.24996,180,1020,1200,"too small",116.75004,5.27083
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",89.94053,180,1020,1200,"too small",90.05947,7.49504416666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Gnathanodon","speciosus",107.8165,180,1020,1200,"too small",72.1835,8.98470833333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",292.28743,45,255,300,"too big",37.28743,97.4291433333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",273.6793,45,255,300,"too big",18.6793,91.2264333333333
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",311.86749,45,255,300,"too big",56.86749,103.95583
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",295.0521,45,255,300,"too big",40.0521,98.3507
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Carangidae","Atule","mate",295.46024,45,255,300,"too big",40.46024,98.4867466666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",282.19488,45,255,300,"too big",27.19488,94.06496
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",272.30291,45,255,300,"too big",17.30291,90.7676366666667
"2015-01_Montebello.transect_stereoBRUVs","NCB652","Lethrinidae","Lethrinus","ravus",274.35182,45,255,300,"too big",19.35182,91.4506066666667
"2015-01_Montebello.transect_stereoBRUVs","NCB620","Labridae","Coris","dorsomacula",51.89411,57,323,380,"too small",5.10589,13.6563447368421
"2015-01_Montebello.transect_stereoBRUVs","NCB664","Lethrinidae","Lethrinus","ravus",284.07203,45,255,300,"too big",29.07203,94.6906766666667
