"campaignid","sample","family","genus","species","maxn"
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Echeneidae","Echeneis","naucrates",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Pentapodus","emeryii",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB558","Nemipteridae","Scolopsis","monogramma",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Acanthuridae","Acanthurus","dussumieri",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Acanthuridae","Acanthurus","grammoptilus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Acanthuridae","Naso","annulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Acanthuridae","Naso","unicornis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Ariidae","Netuma","thalassina",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Caesionidae","Caesio","cuning",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Carcharhinidae","Carcharhinus","amblyrhynchos",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Chaetodontidae","Chaetodon","auriga",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Chaetodontidae","Chaetodon","lunula",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Echeneidae","Echeneis","naucrates",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Haemulidae","Plectorhinchus","flavomaculatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Choerodon","cyanodus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Halichoeres","melanochir",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Hemigymnus","fasciatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Hemigymnus","melapterus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Labroides","dimidiatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Labridae","Thalassoma","lutescens",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Lethrinidae","Lethrinus","atkinsoni",10
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Lutjanidae","Lutjanus","carponotatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Lutjanidae","Lutjanus","fulviflamma",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Lutjanidae","Lutjanus","lemniscatus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Mullidae","Parupeneus","cyclostomus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Nemipteridae","Pentapodus","emeryii",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Nemipteridae","Scolopsis","bilineata",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Pomacanthidae","Pomacanthus","semicirculatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Pomacanthidae","Pomacanthus","sexstriatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Pomacentridae","Pomacentrus","coelestis",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Scaridae","Chlorurus","rhakoura",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Scaridae","Scarus","rubroviolaceus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Scaridae","Scarus","schlegeli",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Scaridae","Scarus","sp3",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Serranidae","Epinephelus","fasciatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Serranidae","Epinephelus","fuscoguttatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Serranidae","Plectropomus","spp",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Siganidae","Siganus","doliatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Siganidae","Siganus","fuscescens",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Siganidae","Siganus","punctatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB559","Zanclidae","Zanclus","cornutus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Acanthuridae","Acanthurus","dussumieri",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Chaetodontidae","Chaetodon","auriga",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Dasyatidae","Neotrygon","australiae",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Echeneidae","Echeneis","naucrates",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Ginglymostomatidae","Nebrius","ferrugineus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Labridae","Choerodon","cyanodus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Labridae","Choerodon","schoenleinii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Labridae","Halichoeres","nebulosus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Labridae","Leptojulis","cyanopleura",13
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Lethrinidae","Lethrinus","nebulosus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Lutjanidae","Lutjanus","lemniscatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Mullidae","Parupeneus","indicus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Nemipteridae","Pentapodus","emeryii",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Nemipteridae","Scolopsis","monogramma",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Scaridae","Scarus","rubroviolaceus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB560","Serranidae","Plectropomus","spp",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Carangidae","Carangoides","fulvoguttatus",11
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Carangidae","Scomberoides","lysan",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Dasyatidae","Neotrygon","australiae",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Elopidae","Elops","hawaiensis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Kyphosidae","Kyphosus","vaigiensis",27
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Labridae","Coris","caudimacula",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Lethrinidae","Lethrinus","nebulosus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB561","Scombridae","Scomberomorus","spp",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Acanthuridae","Acanthurus","grammoptilus",13
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Acanthuridae","Acanthurus","olivaceus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Acanthuridae","Naso","annulatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Balistidae","Pseudobalistes","fuscus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Balistidae","Sufflamen","chrysopterum",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Carangidae","Carangoides","fulvoguttatus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Carangidae","Carangoides","gymnostethus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Chaetodontidae","Chaetodon","auriga",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Ephippidae","Platax","teira",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Labridae","Bodianus","bilunulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Labridae","Choerodon","cyanodus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Labridae","Choerodon","schoenleinii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Labridae","Thalassoma","lunare",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Lethrinidae","Lethrinus","nebulosus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Lutjanidae","Symphorus","nematophorus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Monacanthidae","Aluterus","scriptus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Mullidae","Parupeneus","cyclostomus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Mullidae","Parupeneus","pleurostigma",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Nemipteridae","Pentapodus","emeryii",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Nemipteridae","Scolopsis","monogramma",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Pomacanthidae","Pomacanthus","imperator",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Pomacanthidae","Pomacanthus","semicirculatus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Pomacanthidae","Pomacanthus","sexstriatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Scaridae","Scarus","rubroviolaceus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Scombridae","Gymnosarda","unicolor",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Serranidae","Epinephelus","malabaricus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Serranidae","Variola","albimarginata",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB562","Siganidae","Siganus","argenteus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Acanthuridae","Acanthurus","olivaceus",6
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Acanthuridae","Naso","annulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Carangidae","Carangoides","fulvoguttatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Carcharhinidae","Carcharhinus","melanopterus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Chaetodontidae","Chaetodon","auriga",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Chaetodontidae","Chaetodon","kleinii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Chaetodontidae","Chaetodon","unimaculatus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Elopidae","Elops","hawaiensis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Bodianus","bilunulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Choerodon","cyanodus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Choerodon","schoenleinii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Halichoeres","nebulosus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Labroides","dimidiatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Labridae","Thalassoma","lunare",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Lethrinidae","Lethrinus","atkinsoni",19
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Lethrinidae","Lethrinus","microdon",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Lutjanidae","Symphorus","nematophorus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Microdesmidae","Ptereleotris","evides",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Monacanthidae","Cantherhines","pardalis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Muraenidae","Gymnothorax","undulatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Nemipteridae","Pentapodus","emeryii",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Pomacanthidae","Apolemichthys","trimaculatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Pomacanthidae","Pomacanthus","imperator",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Pomacanthidae","Pomacanthus","sexstriatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Pomacentridae","Pomacentrus","coelestis",136
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Pomacentridae","Pomacentrus","nagasakiensis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Scaridae","Chlorurus","rhakoura",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Scaridae","Chlorurus","sordidus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Scaridae","Scarus","rivulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Scaridae","Scarus","sp3",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Scombridae","Scomberomorus","spp",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Serranidae","Plectropomus","spp",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Siganidae","Siganus","doliatus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB563","Siganidae","Siganus","punctatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Acanthurus","dussumieri",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Acanthurus","grammoptilus",6
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Acanthurus","mata",7
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Acanthurus","nigrofuscus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Acanthurus","olivaceus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Naso","annulatus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Naso","brevirostris",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Naso","fageni",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Acanthuridae","Naso","unicornis",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Balistidae","Balistapus","undulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Carangidae","Carangoides","fulvoguttatus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Chaetodontidae","Chaetodon","kleinii",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Chaetodontidae","Chaetodon","plebeius",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Chaetodontidae","Heniochus","singularius",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Bodianus","bilunulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Choerodon","cyanodus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Choerodon","schoenleinii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Hologymnosus","annulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Labroides","dimidiatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Labridae","Thalassoma","lunare",6
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Lethrinidae","Lethrinus","atkinsoni",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Lethrinidae","Lethrinus","nebulosus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Lutjanidae","Lutjanus","lemniscatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Lutjanidae","Symphorus","nematophorus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Mullidae","Parupeneus","cyclostomus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Mullidae","Parupeneus","pleurostigma",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Nemipteridae","Pentapodus","emeryii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacanthidae","Pomacanthus","semicirculatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacentridae","Chromis","cinerascens",6
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacentridae","Chromis","margaritifer",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacentridae","Chromis","weberi",13
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacentridae","Dascyllus","reticulatus",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Pomacentridae","Pomacentrus","nagasakiensis",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Chlorurus","bleekeri",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Chlorurus","microrhinos",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Hipposcarus","longiceps",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","chameleon",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","frenatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","ghobban",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","globiceps",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","rivulatus",6
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","schlegeli",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scaridae","Scarus","sp3",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Scombridae","Scomberomorus","spp",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Serranidae","Epinephelus","malabaricus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Serranidae","Plectropomus","spp",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Serranidae","Variola","albimarginata",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Siganidae","Siganus","doliatus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Siganidae","Siganus","punctatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Siganidae","Siganus","trispilos",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB564","Tetraodontidae","Arothron","caeruleopunctatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Acanthuridae","Acanthurus","dussumieri",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Acanthuridae","Acanthurus","grammoptilus",22
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Acanthuridae","Acanthurus","leucocheilus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Acanthuridae","Acanthurus","mata",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Acanthuridae","Acanthurus","olivaceus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Balistidae","Balistoides","viridescens",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Balistidae","Sufflamen","chrysopterum",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Carangidae","Carangoides","fulvoguttatus",25
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Carangidae","Gnathanodon","speciosus",19
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Carangidae","Scomberoides","lysan",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Chaetodon","aureofasciatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Chaetodon","kleinii",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Chaetodon","plebeius",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Chaetodon","unimaculatus",4
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Chelmon","marginalis",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Chaetodontidae","Heniochus","singularius",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Bodianus","bilunulatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Bodianus","mesothorax",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Cheilinus","chlorourus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Choerodon","cyanodus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Cirrhilabrus","temminckii",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Epibulus","insidiator",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Hemigymnus","melapterus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Labroides","dimidiatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Macropharyngodon","negrosensis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Stethojulis","bandanensis",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Thalassoma","lunare",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Labridae","Thalassoma","lutescens",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Lethrinidae","Lethrinus","atkinsoni",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Lethrinidae","Lethrinus","olivaceus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Lutjanidae","Lutjanus","carponotatus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Lutjanidae","Lutjanus","lemniscatus",5
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Lutjanidae","Symphorus","nematophorus",1
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Mullidae","Parupeneus","barberinoides",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Mullidae","Parupeneus","cyclostomus",3
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Mullidae","Parupeneus","multifasciatus",2
"2014-10_Montebello.sanctuaries_stereoBRUVs","NCB565","Nemipteridae","Pentapodus","emeryii",3
